"","AMT","TIME","TFDS","DV"
"47649",600,52,4,290.99904863
"47650",600,53,5,242.89982913
"47651",600,54,6,205.09666757
"47652",600,55,7,173.9134146
"47653",600,56,0,147.70408403
"47654",600,57,1,707.42136075
"47655",600,58,2,478.79376012
"47656",600,59,3,359.48336176
"47657",600,60,4,291.0222446
"47658",600,61,5,242.91955011
"47659",600,62,6,205.11343414
"47660",600,63,7,173.92766936
"47661",600,64,0,147.71620327
"47662",600,65,1,707.4316644
"47663",600,66,2,478.80252018
"47664",600,67,3,359.49080947
"47665",600,68,4,291.02857656
"47666",600,69,5,242.92493348
"47667",600,70,6,205.11801102
"47668",600,71,7,173.93156058
"47669",600,72,8,147.71951155
"47670",600,0,0,0
"47671",600,1,1,1066.13989881
"47672",600,2,2,711.58218144
"47673",600,3,3,482.59040864
"47674",600,4,4,364.14576318
"47675",600,5,5,292.98368977
"47676",600,6,6,244.02551123
"47677",600,7,7,207.1635015
"47678",600,8,0,177.82584502
"47679",600,9,1,1219.80927623
"47680",600,10,2,844.93361663
"47681",600,11,3,598.61867018
"47682",600,12,4,465.27382051
"47683",600,13,5,381.22215005
"47684",600,14,6,321.07209146
"47685",600,15,7,274.46873549
"47686",600,16,0,236.63890249
"47687",600,17,1,1271.21156473
"47688",600,18,2,889.86454289
"47689",600,19,3,637.89612849
"47690",600,20,4,499.61095785
"47691",600,21,5,411.24137577
"47692",600,22,6,347.31695948
"47693",600,23,7,297.41412583
"47694",600,24,0,256.6998059
"47695",600,25,1,1288.75069678
"47696",600,26,2,905.19896361
"47697",600,27,3,651.3030087
"47698",600,28,4,511.33260869
"47699",600,29,5,421.48963928
"47700",600,30,6,356.27704342
"47701",600,31,7,305.24795437
"47702",600,32,0,263.54894785
"47703",600,33,1,1294.73892511
"47704",600,34,2,910.43449283
"47705",600,35,3,655.88045076
"47706",600,36,4,515.33468299
"47707",600,37,5,424.98866755
"47708",600,38,6,359.33625676
"47709",600,39,7,307.92263593
"47710",600,40,0,265.88743186
"47711",600,41,1,1296.78347038
"47712",600,42,2,912.22204636
"47713",600,43,3,657.44331548
"47714",600,44,4,516.70110143
"47715",600,45,5,426.18333228
"47716",600,46,6,360.38075658
"47717",600,47,7,308.83584601
"47718",600,48,0,266.68585485
"47719",600,49,1,1297.48153457
"47720",600,50,2,912.83236648
"47721",600,51,3,657.97692063
"47722",600,52,4,517.1676344
"47723",600,53,5,426.5912238
"47724",600,54,6,360.73737766
"47725",600,55,7,309.14764115
"47726",600,56,0,266.9584585
"47727",600,57,1,1297.71987296
"47728",600,58,2,913.04074662
"47729",600,59,3,658.15910816
"47730",600,60,4,517.32692164
"47731",600,61,5,426.73048922
"47732",600,62,6,360.85913794
"47733",600,63,7,309.25409662
"47734",600,64,0,267.05153291
"47735",600,65,1,1297.80124826
"47736",600,66,2,913.11189336
"47737",600,67,3,658.22131202
"47738",600,68,4,517.3813067
"47739",600,69,5,426.77803828
"47740",600,70,6,360.90071026
"47741",600,71,7,309.29044345
"47742",600,72,8,267.08331108
"47743",600,0,0,0
"47744",600,1,1,1270.65666173
"47745",600,2,2,905.52198437
"47746",600,3,3,630.14398984
"47747",600,4,4,472.51037029
"47748",600,5,5,368.894868
"47749",600,6,6,293.34835906
"47750",600,7,7,235.19030478
"47751",600,8,0,189.25781654
"47752",600,9,1,1423.21071718
"47753",600,10,2,1028.58881285
"47754",600,11,3,729.46163737
"47755",600,12,4,552.67726677
"47756",600,13,5,433.60997415
"47757",600,14,6,345.59251468
"47758",600,15,7,277.36780629
"47759",600,16,0,223.30880823
"47760",600,17,1,1450.7011584
"47761",600,18,2,1050.78279601
"47762",600,19,3,747.3796417
"47763",600,20,4,567.1431338
"47764",600,21,5,445.28880954
"47765",600,22,6,355.02127793
"47766",600,23,7,284.98000282
"47767",600,24,0,229.45442236
"47768",600,25,1,1455.66274532
"47769",600,26,2,1054.78847303
"47770",600,27,3,750.6135765
"47771",600,28,4,569.75401188
"47772",600,29,5,447.39667034
"47773",600,30,6,356.72303383
"47774",600,31,7,286.35389483
"47775",600,32,0,230.56361745
"47776",600,33,1,1456.55824054
"47777",600,34,2,1055.51144026
"47778",600,35,3,751.19725533
"47779",600,36,4,570.22523792
"47780",600,37,5,447.77710898
"47781",600,38,6,357.03017636
"47782",600,39,7,286.60186264
"47783",600,40,0,230.76381125
"47784",600,41,1,1456.71986458
"47785",600,42,2,1055.64192547
"47786",600,43,3,751.30260099
"47787",600,44,4,570.31028747
"47788",600,45,5,447.8457727
"47789",600,46,6,357.08561118
"47790",600,47,7,286.64661727
"47791",600,48,0,230.79994336
"47792",600,49,1,1456.74903541
"47793",600,50,2,1055.66547618
"47794",600,51,3,751.32161437
"47795",600,52,4,570.32563769
"47796",600,53,5,447.85816551
"47797",600,54,6,357.09561637
"47798",600,55,7,286.65469484
"47799",600,56,0,230.80646469
"47800",600,57,1,1456.75430032
"47801",600,58,2,1055.66972675
"47802",600,59,3,751.32504601
"47803",600,60,4,570.32840818
"47804",600,61,5,447.86040224
"47805",600,62,6,357.09742216
"47806",600,63,7,286.65615272
"47807",600,64,0,230.80764169
"47808",600,65,1,1456.75525056
"47809",600,66,2,1055.67049391
"47810",600,67,3,751.32566538
"47811",600,68,4,570.32890822
"47812",600,69,5,447.86080594
"47813",600,70,6,357.09774808
"47814",600,71,7,286.65641585
"47815",600,72,8,230.80785413
"47816",600,0,0,0
"47817",600,1,1,1090.33998265
"47818",600,2,2,825.77439434
"47819",600,3,3,587.63426637
"47820",600,4,4,455.34001359
"47821",600,5,5,372.07713497
"47822",600,6,6,312.89786962
"47823",600,7,7,267.33064637
"47824",600,8,0,230.4901677
"47825",600,9,1,1290.15081943
"47826",600,10,2,999.56736702
"47827",600,11,3,739.11041496
"47828",600,12,4,587.53637991
"47829",600,13,5,487.54183913
"47830",600,14,6,413.80051692
"47831",600,15,7,355.53642889
"47832",600,16,0,307.61260557
"47833",600,17,1,1357.59132312
"47834",600,18,2,1058.54624159
"47835",600,19,3,790.69199815
"47836",600,20,4,632.64993798
"47837",600,21,5,526.99924094
"47838",600,22,6,448.31136007
"47839",600,23,7,385.72108592
"47840",600,24,0,334.01353344
"47841",600,25,1,1380.68289885
"47842",600,26,2,1078.74333408
"47843",600,27,3,808.35744844
"47844",600,28,4,648.10109235
"47845",600,29,5,540.51365994
"47846",600,30,6,460.13180904
"47847",600,31,7,396.05989835
"47848",600,32,0,343.05642656
"47849",600,33,1,1388.59231044
"47850",600,34,2,1085.66134076
"47851",600,35,3,814.40831803
"47852",600,36,4,653.3935162
"47853",600,37,5,545.14270543
"47854",600,38,6,464.1806273
"47855",600,39,7,399.60121792
"47856",600,40,0,346.15385983
"47857",600,41,1,1391.30149628
"47858",600,42,2,1088.03094401
"47859",600,43,3,816.48090363
"47860",600,44,4,655.2063138
"47861",600,45,5,546.72827813
"47862",600,46,6,465.56745656
"47863",600,47,7,400.81421524
"47864",600,48,0,347.21481413
"47865",600,49,1,1392.2294654
"47866",600,50,2,1088.84259695
"47867",600,51,3,817.19082002
"47868",600,52,4,655.8272458
"47869",600,53,5,547.27137948
"47870",600,54,6,466.04248294
"47871",600,55,7,401.22969949
"47872",600,56,0,347.57821956
"47873",600,57,1,1392.54731981
"47874",600,58,2,1089.12060994
"47875",600,59,3,817.43398551
"47876",600,60,4,656.03993173
"47877",600,61,5,547.45740632
"47878",600,62,6,466.20519227
"47879",600,63,7,401.37201403
"47880",600,64,0,347.7026957
"47881",600,65,1,1392.65619351
"47882",600,66,2,1089.21583687
"47883",600,67,3,817.51727623
"47884",600,68,4,656.11278239
"47885",600,69,5,547.52112552
"47886",600,70,6,466.2609246
"47887",600,71,7,401.4207606
"47888",600,72,8,347.74533214
"47889",600,0,0,0
"47890",600,1,1,1202.62554806
"47891",600,2,2,805.65367304
"47892",600,3,3,525.42768672
"47893",600,4,4,374.19597256
"47894",600,5,5,290.02284226
"47895",600,6,6,237.20891077
"47896",600,7,7,199.45562452
"47897",600,8,0,169.84732764
"47898",600,9,1,1348.04661734
"47899",600,10,2,930.44034323
"47900",600,11,3,632.60446949
"47901",600,12,4,466.28087153
"47902",600,13,5,369.15205527
"47903",600,14,6,305.20889555
"47904",600,15,7,257.8928834
"47905",600,16,0,220.06705087
"47906",600,17,1,1391.20449775
"47907",600,18,2,967.52945188
"47908",600,19,3,664.47819822
"47909",600,20,4,493.67259874
"47910",600,21,5,392.69202988
"47911",600,22,6,325.43874134
"47912",600,23,7,275.27806204
"47913",600,24,0,235.00757195
"47914",600,25,1,1404.04412252
"47915",600,26,2,978.56360279
"47916",600,27,3,673.9607562
"47917",600,28,4,501.82174467
"47918",600,29,5,399.69526461
"47919",600,30,6,331.45719984
"47920",600,31,7,280.45022093
"47921",600,32,0,239.45243563
"47922",600,33,1,1407.8639613
"47923",600,34,2,981.84630601
"47924",600,35,3,676.78185444
"47925",600,36,4,504.24614758
"47926",600,37,5,401.77875443
"47927",600,38,6,333.24771487
"47928",600,39,7,281.98895851
"47929",600,40,0,240.77480003
"47930",600,41,1,1409.00037834
"47931",600,42,2,982.82292311
"47932",600,43,3,677.62114224
"47933",600,44,4,504.96741697
"47934",600,45,5,402.39860084
"47935",600,46,6,333.78040012
"47936",600,47,7,282.44673898
"47937",600,48,0,241.16820862
"47938",600,49,1,1409.33846687
"47939",600,50,2,983.11347053
"47940",600,51,3,677.87083365
"47941",600,52,4,505.18199744
"47942",600,53,5,402.58300758
"47943",600,54,6,333.93887608
"47944",600,55,7,282.58293047
"47945",600,56,0,241.28524923
"47946",600,57,1,1409.43904953
"47947",600,58,2,983.19990953
"47948",600,59,3,677.94511783
"47949",600,60,4,505.24583598
"47950",600,61,5,402.63786931
"47951",600,62,6,333.9860233
"47952",600,63,7,282.62344797
"47953",600,64,0,241.32006927
"47954",600,65,1,1409.46897327
"47955",600,66,2,983.22562547
"47956",600,67,3,677.96721766
"47957",600,68,4,505.26482819
"47958",600,69,5,402.65419089
"47959",600,70,6,334.00004978
"47960",600,71,7,282.63550209
"47961",600,72,8,241.33042837
"47962",600,0,0,0
"47963",600,1,1,595.34759495
"47964",600,2,2,369.06958299
"47965",600,3,3,224.99343681
"47966",600,4,4,161.3267103
"47967",600,5,5,128.65218822
"47968",600,6,6,108.28635464
"47969",600,7,7,93.6955052
"47970",600,8,0,82.37164859
"47971",600,9,1,668.52868617
"47972",600,10,2,434.58165367
"47973",600,11,3,283.97899857
"47974",600,12,4,214.67249859
"47975",600,13,5,177.06380714
"47976",600,14,6,152.3373531
"47977",600,15,7,133.86109863
"47978",600,16,0,119.05244889
"47979",600,17,1,702.06765121
"47980",600,18,2,465.27633825
"47981",600,19,3,312.09051315
"47982",600,20,4,240.43214465
"47983",600,21,5,200.67806281
"47984",600,22,6,173.99167982
"47985",600,23,7,153.7228992
"47986",600,24,0,137.27340898
"47987",600,25,1,718.78562829
"47988",600,26,2,480.61691397
"47989",600,27,3,326.16829184
"47990",600,28,4,253.3518571
"47991",600,29,5,212.53551799
"47992",600,30,6,184.87459568
"47993",600,31,7,163.71163545
"47994",600,32,0,146.4416189
"47995",600,33,1,727.20084258
"47996",600,34,2,488.34106652
"47997",600,35,3,333.2581954
"47998",600,36,4,259.85963487
"47999",600,37,5,218.50899646
"48000",600,38,6,190.35766284
"48001",600,39,7,168.74456785
"48002",600,40,0,151.06138081
"48003",600,41,1,731.4413597
"48004",600,42,2,492.23347676
"48005",600,43,3,336.83107854
"48006",600,44,4,263.13922325
"48007",600,45,5,221.51936807
"48008",600,46,6,193.12091847
"48009",600,47,7,171.28099363
"48010",600,48,0,153.38959729
"48011",600,49,1,733.57845871
"48012",600,50,2,494.19514692
"48013",600,51,3,338.63172054
"48014",600,52,4,264.79205559
"48015",600,53,5,223.03652412
"48016",600,54,6,194.51353558
"48017",600,55,7,172.55929488
"48018",600,56,0,154.56296658
"48019",600,57,1,734.6555096
"48020",600,58,2,495.18378592
"48021",600,59,3,339.53920514
"48022",600,60,4,265.6250475
"48023",600,61,5,223.80113824
"48024",600,62,6,195.21538484
"48025",600,63,7,173.20353145
"48026",600,64,0,155.15431972
"48027",600,65,1,735.19832035
"48028",600,66,2,495.68203899
"48029",600,67,3,339.99655812
"48030",600,68,4,266.04485776
"48031",600,69,5,224.18648755
"48032",600,70,6,195.56910199
"48033",600,71,7,173.52821304
"48034",600,72,8,155.45234918
"48035",600,0,0,0
"48036",600,1,1,847.13705567
"48037",600,2,2,544.45487922
"48038",600,3,3,366.38526589
"48039",600,4,4,275.05612311
"48040",600,5,5,219.9596184
"48041",600,6,6,181.94849567
"48042",600,7,7,153.29013993
"48043",600,8,0,130.48275672
"48044",600,9,1,958.87366058
"48045",600,10,2,640.48184152
"48046",600,11,3,449.09107599
"48047",600,12,4,346.38395064
"48048",600,13,5,281.525508
"48049",600,14,6,235.11562047
"48050",600,15,7,199.21880679
"48051",600,16,0,170.16625834
"48052",600,17,1,993.16537869
"48053",600,18,2,670.11660805
"48054",600,19,3,474.70253325
"48055",600,20,4,368.51896569
"48056",600,21,5,300.65631451
"48057",600,22,6,251.65014322
"48058",600,23,7,213.50949393
"48059",600,24,0,182.51766618
"48060",600,25,1,1003.84070101
"48061",600,26,2,679.34330522
"48062",600,27,3,482.67718991
"48063",600,28,4,375.41148522
"48064",600,29,5,306.61354212
"48065",600,30,6,256.7989962
"48066",600,31,7,217.95966655
"48067",600,32,0,186.36396716
"48068",600,33,1,1007.16507366
"48069",600,34,2,682.21657332
"48070",600,35,3,485.16056667
"48071",600,36,4,377.55787742
"48072",600,37,5,308.46867726
"48073",600,38,6,258.40239675
"48074",600,39,7,219.3454919
"48075",600,40,0,187.56174143
"48076",600,41,1,1008.20031465
"48077",600,42,2,683.11133615
"48078",600,43,3,485.93391369
"48079",600,44,4,378.22628427
"48080",600,45,5,309.04638391
"48081",600,46,6,258.90171087
"48082",600,47,7,219.77705105
"48083",600,48,0,187.93473969
"48084",600,49,1,1008.5226985
"48085",600,50,2,683.38997378
"48086",600,51,3,486.17474127
"48087",600,52,4,378.43443249
"48088",600,53,5,309.22628724
"48089",600,54,6,259.05720201
"48090",600,55,7,219.91144265
"48091",600,56,0,188.05089488
"48092",600,57,1,1008.62309189
"48093",600,58,2,683.47674418
"48094",600,59,3,486.24973727
"48095",600,60,4,378.49925182
"48096",600,61,5,309.28231084
"48097",600,62,6,259.10562343
"48098",600,63,7,219.95329348
"48099",600,64,0,188.08706671
"48100",600,65,1,1008.65435534
"48101",600,66,2,683.5037653
"48102",600,67,3,486.27309173
"48103",600,68,4,378.51943718
"48104",600,69,5,309.29975712
"48105",600,70,6,259.12070232
"48106",600,71,7,219.96632622
"48107",600,72,8,188.09833096
"48108",600,0,0,0
"48109",600,1,1,970.13982213
"48110",600,2,2,718.85943646
"48111",600,3,3,453.07289651
"48112",600,4,4,298.95212069
"48113",600,5,5,216.1271549
"48114",600,6,6,171.2335576
"48115",600,7,7,145.23329465
"48116",600,8,0,128.45828316
"48117",600,9,1,1086.40136999
"48118",600,10,2,825.32759232
"48119",600,11,3,551.14029729
"48120",600,12,4,389.53555792
"48121",600,13,5,299.91016392
"48122",600,14,6,248.77612451
"48123",600,15,7,217.02191022
"48124",600,16,0,194.9293978
"48125",600,17,1,1147.95300407
"48126",600,18,2,882.32564232
"48127",600,19,3,603.92242627
"48128",600,20,4,438.4139452
"48129",600,21,5,345.17367853
"48130",600,22,6,290.69217509
"48131",600,23,7,255.83808706
"48132",600,24,0,230.87496244
"48133",600,25,1,1181.24025524
"48134",600,26,2,913.15117493
"48135",600,27,3,632.46829479
"48136",600,28,4,464.84873981
"48137",600,29,5,369.65352124
"48138",600,30,6,313.361642
"48139",600,31,7,276.83106226
"48140",600,32,0,250.31542876
"48141",600,33,1,1199.24302652
"48142",600,34,2,929.82257409
"48143",600,35,3,647.90678175
"48144",600,36,4,479.14549305
"48145",600,37,5,382.89297622
"48146",600,38,6,325.62198987
"48147",600,39,7,288.18471165
"48148",600,40,0,260.82943341
"48149",600,41,1,1208.97948128
"48150",600,42,2,938.83898168
"48151",600,43,3,656.25639236
"48152",600,44,4,486.87761879
"48153",600,45,5,390.05328241
"48154",600,46,6,332.25276469
"48155",600,47,7,294.32511593
"48156",600,48,0,266.51573187
"48157",600,49,1,1214.24525675
"48158",600,50,2,943.7153334
"48159",600,51,3,660.77211967
"48160",600,52,4,491.05939121
"48161",600,53,5,393.92579715
"48162",600,54,6,335.83889252
"48163",600,55,7,297.64603622
"48164",600,56,0,269.59105771
"48165",600,57,1,1217.09315077
"48166",600,58,2,946.35261503
"48167",600,59,3,663.21436448
"48168",600,60,4,493.3210229
"48169",600,61,5,396.02017274
"48170",600,62,6,337.77838122
"48171",600,63,7,299.44209249
"48172",600,64,0,271.25428892
"48173",600,65,1,1218.63337982
"48174",600,66,2,947.7789384
"48175",600,67,3,664.53520591
"48176",600,68,4,494.54418318
"48177",600,69,5,397.15287575
"48178",600,70,6,338.82731661
"48179",600,71,7,300.41345519
"48180",600,72,8,272.15381573
"48181",600,0,0,0
"48182",600,1,1,421.12226245
"48183",600,2,2,292.69389543
"48184",600,3,3,199.79242611
"48185",600,4,4,148.99411048
"48186",600,5,5,117.65070027
"48187",600,6,6,95.81057785
"48188",600,7,7,79.26909968
"48189",600,8,0,66.11004271
"48190",600,9,1,476.48064231
"48191",600,10,2,339.1439656
"48192",600,11,3,238.80821613
"48193",600,12,4,181.78285017
"48194",600,13,5,145.21373504
"48195",600,14,6,118.98398851
"48196",600,15,7,98.75336733
"48197",600,16,0,82.49307554
"48198",600,17,1,490.25631506
"48199",600,18,2,350.72735406
"48200",600,19,3,248.54825387
"48201",600,20,4,189.9729049
"48202",600,21,5,152.10047302
"48203",600,22,6,124.77481593
"48204",600,23,7,103.62268202
"48205",600,24,0,86.58752151
"48206",600,25,1,493.69919986
"48207",600,26,2,353.62236265
"48208",600,27,3,250.98257145
"48209",600,28,4,192.01984258
"48210",600,29,5,153.82167567
"48211",600,30,6,126.22211871
"48212",600,31,7,104.83967139
"48213",600,32,0,87.6108479
"48214",600,33,1,494.55968141
"48215",600,34,2,354.34591333
"48216",600,35,3,251.59098146
"48217",600,36,4,192.53143456
"48218",600,37,5,154.25185658
"48219",600,38,6,126.5838437
"48220",600,39,7,105.14383406
"48221",600,40,0,87.8666083
"48222",600,41,1,494.77474193
"48223",600,42,2,354.52675065
"48224",600,43,3,251.74304162
"48225",600,44,4,192.65929697
"48226",600,45,5,154.35937187
"48227",600,46,6,126.67424978
"48228",600,47,7,105.21985356
"48229",600,48,0,87.9305306
"48230",600,49,1,494.82849209
"48231",600,50,2,354.5719474
"48232",600,51,3,251.78104609
"48233",600,52,4,192.69125367
"48234",600,53,5,154.38624321
"48235",600,54,6,126.69684501
"48236",600,55,7,105.23885315
"48237",600,56,0,87.94650673
"48238",600,57,1,494.84192589
"48239",600,58,2,354.58324344
"48240",600,59,3,251.79054456
"48241",600,60,4,192.69924062
"48242",600,61,5,154.39295918
"48243",600,62,6,126.70249225
"48244",600,63,7,105.24360172
"48245",600,64,0,87.95049965
"48246",600,65,1,494.84528341
"48247",600,66,2,354.58606667
"48248",600,67,3,251.79291851
"48249",600,68,4,192.70123681
"48250",600,69,5,154.3946377
"48251",600,70,6,126.70390366
"48252",600,71,7,105.24478853
"48253",600,72,8,87.9514976
"48254",600,0,0,0
"48255",600,1,1,340.32826442
"48256",600,2,2,251.19748189
"48257",600,3,3,158.86887366
"48258",600,4,4,106.65958224
"48259",600,5,5,78.70012706
"48260",600,6,6,62.83138603
"48261",600,7,7,52.72655956
"48262",600,8,0,45.44887639
"48263",600,9,1,380.02152844
"48264",600,10,2,286.07604016
"48265",600,11,3,189.60110498
